
stat_sample_freq: 166
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
total_cycles 12: 500.000000
total_cycles 13: 1000.000000
total_cycles 14: 1500.000000
stat_sample_freq: 500
total_cycles 0: 500.000000
total_cycles 1: 1000.000000
total_cycles 2: 1500.000000
total_cycles 3: 500.000000
total_cycles 4: 1000.000000
total_cycles 5: 1500.000000
total_cycles 6: 500.000000
total_cycles 7: 1000.000000
total_cycles 8: 1500.000000
total_cycles 9: 500.000000
total_cycles 10: 1000.000000
total_cycles 11: 1500.000000
